Filename,Name from collaborator,Sample Name,Species,Matrix,Growth-Harvest Conditions,Treatment,Project ID
BRYU005_Neg_SA0094_QE2_HILIC_351,SA0094,BRYU005_SA0094,Community1-with-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community with Clostridium sporogenes grown in Media 22 SAAC2-wSugarMix-noAAA-wBileAcids passage 4 replicate 1 in Anaerobic condition at 37C for 60 hrs,SAAC2-wSugarMix-noAAA-wBileAcids,BRYU005
BRYU005_Pos_SA0107_QE2_HILIC_352,SA0107,BRYU005_SA0107,Community1-with-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community with Clostridium sporogenes grown in Media 11 SAAC2-wDisaccharides-wPolysaccharides passage 4 replicate 2 in Anaerobic condition at 37C for 60 hrs,SAAC2-wDisaccharides-wPolysaccharides,BRYU005
BRYU005_Neg_SA0107_QE2_HILIC_353,SA0107,BRYU005_SA0107,Community1-with-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community with Clostridium sporogenes grown in Media 11 SAAC2-wDisaccharides-wPolysaccharides passage 4 replicate 2 in Anaerobic condition at 37C for 60 hrs,SAAC2-wDisaccharides-wPolysaccharides,BRYU005
BRYU005_Pos_SA0166_QE2_HILIC_354,SA0166,BRYU005_SA0166,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 22 SAAC2-wSugarMix-noAAA-wBileAcids passage 4 replicate 1 in Anaerobic condition at 37C for 60 hrs,SAAC2-wSugarMix-noAAA-wBileAcids,BRYU005
BRYU005_Neg_SA0166_QE2_HILIC_355,SA0166,BRYU005_SA0166,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 22 SAAC2-wSugarMix-noAAA-wBileAcids passage 4 replicate 1 in Anaerobic condition at 37C for 60 hrs,SAAC2-wSugarMix-noAAA-wBileAcids,BRYU005
BRYU005_Pos_SA0196_QE2_HILIC_356,SA0196,BRYU005_SA0196,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 4 MegaMedia-wSugarMix passage 4 replicate 3 in Anaerobic condition at 37C for 60 hrs,MegaMedia-wSugarMix,BRYU005
BRYU005_Neg_SA0196_QE2_HILIC_357,SA0196,BRYU005_SA0196,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 4 MegaMedia-wSugarMix passage 4 replicate 3 in Anaerobic condition at 37C for 60 hrs,MegaMedia-wSugarMix,BRYU005
BRYU005_Pos_SA0195_QE2_HILIC_358,SA0195,BRYU005_SA0195,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 3 YCFAC passage 4 replicate 3 in Anaerobic condition at 37C for 60 hrs,YCFAC,BRYU005
BRYU005_Neg_SA0195_QE2_HILIC_359,SA0195,BRYU005_SA0195,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 3 YCFAC passage 4 replicate 3 in Anaerobic condition at 37C for 60 hrs,YCFAC,BRYU005
BRYU005_Pos_SA0169_QE2_HILIC_360,SA0169,BRYU005_SA0169,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 1 BHI-wVk-wHemin passage 4 replicate 2 in Anaerobic condition at 37C for 60 hrs,BHI-wVk-wHemin,BRYU005
BRYU005_Neg_SA0169_QE2_HILIC_361,SA0169,BRYU005_SA0169,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 1 BHI-wVk-wHemin passage 4 replicate 2 in Anaerobic condition at 37C for 60 hrs,BHI-wVk-wHemin,BRYU005
BRYU005_Pos_SA0188_QE2_HILIC_362,SA0188,BRYU005_SA0188,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 20 SAAC2-wSugarMix-wMucin-wBileAcids passage 4 replicate 2 in Anaerobic condition at 37C for 60 hrs,SAAC2-wSugarMix-wMucin-wBileAcids,BRYU005
BRYU005_Neg_SA0188_QE2_HILIC_363,SA0188,BRYU005_SA0188,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 20 SAAC2-wSugarMix-wMucin-wBileAcids passage 4 replicate 2 in Anaerobic condition at 37C for 60 hrs,SAAC2-wSugarMix-wMucin-wBileAcids,BRYU005
BRYU005_Pos_SA0149_QE2_HILIC_364,SA0149,BRYU005_SA0149,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 5 SAAC2-wVitaminMix-noVk-noGlucose passage 4 replicate 1 in Anaerobic condition at 37C for 60 hrs,SAAC2-wVitaminMix-noVk-noGlucose,BRYU005
BRYU005_Neg_SA0149_QE2_HILIC_365,SA0149,BRYU005_SA0149,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 5 SAAC2-wVitaminMix-noVk-noGlucose passage 4 replicate 1 in Anaerobic condition at 37C for 60 hrs,SAAC2-wVitaminMix-noVk-noGlucose,BRYU005
BRYU005_Pos_SA0168_QE2_HILIC_370,SA0168,BRYU005_SA0168,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 24 SAAC2-noAA-wMucin-wBileAcids passage 4 replicate 1 in Anaerobic condition at 37C for 60 hrs,SAAC2-noAA-wMucin-wBileAcids,BRYU005
BRYU005_Neg_SA0168_QE2_HILIC_371,SA0168,BRYU005_SA0168,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 24 SAAC2-noAA-wMucin-wBileAcids passage 4 replicate 1 in Anaerobic condition at 37C for 60 hrs,SAAC2-noAA-wMucin-wBileAcids,BRYU005
BRYU005_Pos_SA0183_QE2_HILIC_372,SA0183,BRYU005_SA0183,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 15 SAAC2-wSugarMix-noAAA passage 4 replicate 2 in Anaerobic condition at 37C for 60 hrs,SAAC2-wSugarMix-noAAA,BRYU005
BRYU005_Neg_SA0183_QE2_HILIC_373,SA0183,BRYU005_SA0183,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 15 SAAC2-wSugarMix-noAAA passage 4 replicate 2 in Anaerobic condition at 37C for 60 hrs,SAAC2-wSugarMix-noAAA,BRYU005
BRYU005_Pos_SA0206_QE2_HILIC_374,SA0206,BRYU005_SA0206,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 14 SAAC2-wSugarMix-noAA passage 4 replicate 3 in Anaerobic condition at 37C for 60 hrs,SAAC2-wSugarMix-noAA,BRYU005
BRYU005_Neg_SA0206_QE2_HILIC_375,SA0206,BRYU005_SA0206,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 14 SAAC2-wSugarMix-noAA passage 4 replicate 3 in Anaerobic condition at 37C for 60 hrs,SAAC2-wSugarMix-noAA,BRYU005
BRYU005_Pos_SA0157_QE2_HILIC_376,SA0157,BRYU005_SA0157,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 13 SAAC2-wSugarMix-wSCFAC passage 4 replicate 1 in Anaerobic condition at 37C for 60 hrs,SAAC2-wSugarMix-wSCFAC,BRYU005
BRYU005_Neg_SA0157_QE2_HILIC_377,SA0157,BRYU005_SA0157,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 13 SAAC2-wSugarMix-wSCFAC passage 4 replicate 1 in Anaerobic condition at 37C for 60 hrs,SAAC2-wSugarMix-wSCFAC,BRYU005
BRYU005_Pos_SA0177_QE2_HILIC_378,SA0177,BRYU005_SA0177,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 9 SAAC2-noVitaminMix-noVk-wGlucose passage 4 replicate 2 in Anaerobic condition at 37C for 60 hrs,SAAC2-noVitaminMix-noVk-wGlucose,BRYU005
BRYU005_Neg_SA0177_QE2_HILIC_379,SA0177,BRYU005_SA0177,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 9 SAAC2-noVitaminMix-noVk-wGlucose passage 4 replicate 2 in Anaerobic condition at 37C for 60 hrs,SAAC2-noVitaminMix-noVk-wGlucose,BRYU005
BRYU005_Pos_SA0159_QE2_HILIC_380,SA0159,BRYU005_SA0159,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 15 SAAC2-wSugarMix-noAAA passage 4 replicate 1 in Anaerobic condition at 37C for 60 hrs,SAAC2-wSugarMix-noAAA,BRYU005
BRYU005_Neg_SA0159_QE2_HILIC_381,SA0159,BRYU005_SA0159,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 15 SAAC2-wSugarMix-noAAA passage 4 replicate 1 in Anaerobic condition at 37C for 60 hrs,SAAC2-wSugarMix-noAAA,BRYU005
BRYU005_Pos_SA0213_QE2_HILIC_382,SA0213,BRYU005_SA0213,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 21 SAAC2-wSugarMix-noAA-wBileAcids passage 4 replicate 3 in Anaerobic condition at 37C for 60 hrs,SAAC2-wSugarMix-noAA-wBileAcids,BRYU005
BRYU005_Neg_SA0213_QE2_HILIC_383,SA0213,BRYU005_SA0213,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 21 SAAC2-wSugarMix-noAA-wBileAcids passage 4 replicate 3 in Anaerobic condition at 37C for 60 hrs,SAAC2-wSugarMix-noAA-wBileAcids,BRYU005
BRYU005_Pos_SA0212_QE2_HILIC_384,SA0212,BRYU005_SA0212,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 20 SAAC2-wSugarMix-wMucin-wBileAcids passage 4 replicate 3 in Anaerobic condition at 37C for 60 hrs,SAAC2-wSugarMix-wMucin-wBileAcids,BRYU005
BRYU005_Neg_SA0212_QE2_HILIC_385,SA0212,BRYU005_SA0212,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 20 SAAC2-wSugarMix-wMucin-wBileAcids passage 4 replicate 3 in Anaerobic condition at 37C for 60 hrs,SAAC2-wSugarMix-wMucin-wBileAcids,BRYU005
BRYU005_Pos_SA0171_QE2_HILIC_386,SA0171,BRYU005_SA0171,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 3 YCFAC passage 4 replicate 2 in Anaerobic condition at 37C for 60 hrs,YCFAC,BRYU005
BRYU005_Neg_SA0171_QE2_HILIC_387,SA0171,BRYU005_SA0171,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 3 YCFAC passage 4 replicate 2 in Anaerobic condition at 37C for 60 hrs,YCFAC,BRYU005
BRYU005_Pos_SA0173_QE2_HILIC_388,SA0173,BRYU005_SA0173,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 5 SAAC2-wVitaminMix-noVk-noGlucose passage 4 replicate 2 in Anaerobic condition at 37C for 60 hrs,SAAC2-wVitaminMix-noVk-noGlucose,BRYU005
BRYU005_Neg_SA0173_QE2_HILIC_389,SA0173,BRYU005_SA0173,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 5 SAAC2-wVitaminMix-noVk-noGlucose passage 4 replicate 2 in Anaerobic condition at 37C for 60 hrs,SAAC2-wVitaminMix-noVk-noGlucose,BRYU005
BRYU005_Pos_SA0152_QE2_HILIC_394,SA0152,BRYU005_SA0152,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 8 SAAC2-noVitaminMix-noVk-noGlucose passage 4 replicate 1 in Anaerobic condition at 37C for 60 hrs,SAAC2-noVitaminMix-noVk-noGlucose,BRYU005
BRYU005_Neg_SA0152_QE2_HILIC_395,SA0152,BRYU005_SA0152,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 8 SAAC2-noVitaminMix-noVk-noGlucose passage 4 replicate 1 in Anaerobic condition at 37C for 60 hrs,SAAC2-noVitaminMix-noVk-noGlucose,BRYU005
BRYU005_Pos_SA0190_QE2_HILIC_396,SA0190,BRYU005_SA0190,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 22 SAAC2-wSugarMix-noAAA-wBileAcids passage 4 replicate 2 in Anaerobic condition at 37C for 60 hrs,SAAC2-wSugarMix-noAAA-wBileAcids,BRYU005
BRYU005_Neg_SA0190_QE2_HILIC_397,SA0190,BRYU005_SA0190,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 22 SAAC2-wSugarMix-noAAA-wBileAcids passage 4 replicate 2 in Anaerobic condition at 37C for 60 hrs,SAAC2-wSugarMix-noAAA-wBileAcids,BRYU005
BRYU005_Pos_SA0162_QE2_HILIC_398,SA0162,BRYU005_SA0162,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 18 SAAC2-noAA-wMucin passage 4 replicate 1 in Anaerobic condition at 37C for 60 hrs,SAAC2-noAA-wMucin,BRYU005
BRYU005_Neg_SA0162_QE2_HILIC_399,SA0162,BRYU005_SA0162,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 18 SAAC2-noAA-wMucin passage 4 replicate 1 in Anaerobic condition at 37C for 60 hrs,SAAC2-noAA-wMucin,BRYU005
BRYU005_Pos_SA0182_QE2_HILIC_400,SA0182,BRYU005_SA0182,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 14 SAAC2-wSugarMix-noAA passage 4 replicate 2 in Anaerobic condition at 37C for 60 hrs,SAAC2-wSugarMix-noAA,BRYU005
BRYU005_Neg_SA0182_QE2_HILIC_401,SA0182,BRYU005_SA0182,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 14 SAAC2-wSugarMix-noAA passage 4 replicate 2 in Anaerobic condition at 37C for 60 hrs,SAAC2-wSugarMix-noAA,BRYU005
BRYU005_Pos_SA0200_QE2_HILIC_402,SA0200,BRYU005_SA0200,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 8 SAAC2-noVitaminMix-noVk-noGlucose passage 4 replicate 3 in Anaerobic condition at 37C for 60 hrs,SAAC2-noVitaminMix-noVk-noGlucose,BRYU005
BRYU005_Neg_SA0200_QE2_HILIC_403,SA0200,BRYU005_SA0200,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 8 SAAC2-noVitaminMix-noVk-noGlucose passage 4 replicate 3 in Anaerobic condition at 37C for 60 hrs,SAAC2-noVitaminMix-noVk-noGlucose,BRYU005
BRYU005_Pos_SA0214_QE2_HILIC_404,SA0214,BRYU005_SA0214,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 22 SAAC2-wSugarMix-noAAA-wBileAcids passage 4 replicate 3 in Anaerobic condition at 37C for 60 hrs,SAAC2-wSugarMix-noAAA-wBileAcids,BRYU005
BRYU005_Neg_SA0214_QE2_HILIC_405,SA0214,BRYU005_SA0214,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 22 SAAC2-wSugarMix-noAAA-wBileAcids passage 4 replicate 3 in Anaerobic condition at 37C for 60 hrs,SAAC2-wSugarMix-noAAA-wBileAcids,BRYU005
BRYU005_Pos_SA0167_QE2_HILIC_406,SA0167,BRYU005_SA0167,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 23 SAAC2-wSugarMix-onlyAAA-wBileAcids passage 4 replicate 1 in Anaerobic condition at 37C for 60 hrs,SAAC2-wSugarMix-onlyAAA-wBileAcids,BRYU005
BRYU005_Neg_SA0167_QE2_HILIC_407,SA0167,BRYU005_SA0167,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 23 SAAC2-wSugarMix-onlyAAA-wBileAcids passage 4 replicate 1 in Anaerobic condition at 37C for 60 hrs,SAAC2-wSugarMix-onlyAAA-wBileAcids,BRYU005
BRYU005_Pos_SA0203_QE2_HILIC_408,SA0203,BRYU005_SA0203,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 11 SAAC2-wDisaccharides-wPolysaccharides passage 4 replicate 3 in Anaerobic condition at 37C for 60 hrs,SAAC2-wDisaccharides-wPolysaccharides,BRYU005
BRYU005_Neg_SA0203_QE2_HILIC_409,SA0203,BRYU005_SA0203,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 11 SAAC2-wDisaccharides-wPolysaccharides passage 4 replicate 3 in Anaerobic condition at 37C for 60 hrs,SAAC2-wDisaccharides-wPolysaccharides,BRYU005
BRYU005_Pos_SA0145_QE2_HILIC_410,SA0145,BRYU005_SA0145,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 1 BHI-wVk-wHemin passage 4 replicate 1 in Anaerobic condition at 37C for 60 hrs,BHI-wVk-wHemin,BRYU005
BRYU005_Neg_SA0145_QE2_HILIC_411,SA0145,BRYU005_SA0145,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 1 BHI-wVk-wHemin passage 4 replicate 1 in Anaerobic condition at 37C for 60 hrs,BHI-wVk-wHemin,BRYU005
BRYU005_Pos_SA0158_QE2_HILIC_412,SA0158,BRYU005_SA0158,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 14 SAAC2-wSugarMix-noAA passage 4 replicate 1 in Anaerobic condition at 37C for 60 hrs,SAAC2-wSugarMix-noAA,BRYU005
BRYU005_Neg_SA0158_QE2_HILIC_413,SA0158,BRYU005_SA0158,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 14 SAAC2-wSugarMix-noAA passage 4 replicate 1 in Anaerobic condition at 37C for 60 hrs,SAAC2-wSugarMix-noAA,BRYU005
BRYU005_Pos_SA0148_QE2_HILIC_418,SA0148,BRYU005_SA0148,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 4 MegaMedia-wSugarMix passage 4 replicate 1 in Anaerobic condition at 37C for 60 hrs,MegaMedia-wSugarMix,BRYU005
BRYU005_Neg_SA0148_QE2_HILIC_419,SA0148,BRYU005_SA0148,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 4 MegaMedia-wSugarMix passage 4 replicate 1 in Anaerobic condition at 37C for 60 hrs,MegaMedia-wSugarMix,BRYU005
BRYU005_Pos_SA0211_QE2_HILIC_420,SA0211,BRYU005_SA0211,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 19 SAAC2-wSugarMix-wBileAcids passage 4 replicate 3 in Anaerobic condition at 37C for 60 hrs,SAAC2-wSugarMix-wBileAcids,BRYU005
BRYU005_Neg_SA0211_QE2_HILIC_421,SA0211,BRYU005_SA0211,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 19 SAAC2-wSugarMix-wBileAcids passage 4 replicate 3 in Anaerobic condition at 37C for 60 hrs,SAAC2-wSugarMix-wBileAcids,BRYU005
BRYU005_Pos_SA0178_QE2_HILIC_422,SA0178,BRYU005_SA0178,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 10 SAAC2-wPolysaccharides passage 4 replicate 2 in Anaerobic condition at 37C for 60 hrs,SAAC2-wPolysaccharides,BRYU005
BRYU005_Neg_SA0178_QE2_HILIC_423,SA0178,BRYU005_SA0178,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 10 SAAC2-wPolysaccharides passage 4 replicate 2 in Anaerobic condition at 37C for 60 hrs,SAAC2-wPolysaccharides,BRYU005
BRYU005_Pos_SA0164_QE2_HILIC_424,SA0164,BRYU005_SA0164,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 20 SAAC2-wSugarMix-wMucin-wBileAcids passage 4 replicate 1 in Anaerobic condition at 37C for 60 hrs,SAAC2-wSugarMix-wMucin-wBileAcids,BRYU005
BRYU005_Neg_SA0164_QE2_HILIC_425,SA0164,BRYU005_SA0164,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 20 SAAC2-wSugarMix-wMucin-wBileAcids passage 4 replicate 1 in Anaerobic condition at 37C for 60 hrs,SAAC2-wSugarMix-wMucin-wBileAcids,BRYU005
BRYU005_Pos_SA0163_QE2_HILIC_426,SA0163,BRYU005_SA0163,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 19 SAAC2-wSugarMix-wBileAcids passage 4 replicate 1 in Anaerobic condition at 37C for 60 hrs,SAAC2-wSugarMix-wBileAcids,BRYU005
BRYU005_Neg_SA0163_QE2_HILIC_427,SA0163,BRYU005_SA0163,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 19 SAAC2-wSugarMix-wBileAcids passage 4 replicate 1 in Anaerobic condition at 37C for 60 hrs,SAAC2-wSugarMix-wBileAcids,BRYU005
BRYU005_Pos_SA0205_QE2_HILIC_428,SA0205,BRYU005_SA0205,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 13 SAAC2-wSugarMix-wSCFAC passage 4 replicate 3 in Anaerobic condition at 37C for 60 hrs,SAAC2-wSugarMix-wSCFAC,BRYU005
BRYU005_Neg_SA0205_QE2_HILIC_429,SA0205,BRYU005_SA0205,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 13 SAAC2-wSugarMix-wSCFAC passage 4 replicate 3 in Anaerobic condition at 37C for 60 hrs,SAAC2-wSugarMix-wSCFAC,BRYU005
BRYU005_Pos_SA0210_QE2_HILIC_430,SA0210,BRYU005_SA0210,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 18 SAAC2-noAA-wMucin passage 4 replicate 3 in Anaerobic condition at 37C for 60 hrs,SAAC2-noAA-wMucin,BRYU005
BRYU005_Neg_SA0210_QE2_HILIC_431,SA0210,BRYU005_SA0210,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 18 SAAC2-noAA-wMucin passage 4 replicate 3 in Anaerobic condition at 37C for 60 hrs,SAAC2-noAA-wMucin,BRYU005
BRYU005_Pos_SA0209_QE2_HILIC_432,SA0209,BRYU005_SA0209,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 17 SAAC2-noAA-wPeptone passage 4 replicate 3 in Anaerobic condition at 37C for 60 hrs,SAAC2-noAA-wPeptone,BRYU005
BRYU005_Neg_SA0209_QE2_HILIC_433,SA0209,BRYU005_SA0209,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 17 SAAC2-noAA-wPeptone passage 4 replicate 3 in Anaerobic condition at 37C for 60 hrs,SAAC2-noAA-wPeptone,BRYU005
BRYU005_Pos_SA0185_QE2_HILIC_434,SA0185,BRYU005_SA0185,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 17 SAAC2-noAA-wPeptone passage 4 replicate 2 in Anaerobic condition at 37C for 60 hrs,SAAC2-noAA-wPeptone,BRYU005
BRYU005_Neg_SA0185_QE2_HILIC_435,SA0185,BRYU005_SA0185,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 17 SAAC2-noAA-wPeptone passage 4 replicate 2 in Anaerobic condition at 37C for 60 hrs,SAAC2-noAA-wPeptone,BRYU005
BRYU005_Pos_SA0156_QE2_HILIC_436,SA0156,BRYU005_SA0156,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 12 SAAC2-wSugarMix passage 4 replicate 1 in Anaerobic condition at 37C for 60 hrs,SAAC2-wSugarMix,BRYU005
BRYU005_Neg_SA0156_QE2_HILIC_437,SA0156,BRYU005_SA0156,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 12 SAAC2-wSugarMix passage 4 replicate 1 in Anaerobic condition at 37C for 60 hrs,SAAC2-wSugarMix,BRYU005
BRYU005_Pos_SA0160_QE2_HILIC_442,SA0160,BRYU005_SA0160,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 16 SAAC2-wSugarMix-onlyAAA passage 4 replicate 1 in Anaerobic condition at 37C for 60 hrs,SAAC2-wSugarMix-onlyAAA,BRYU005
BRYU005_Neg_SA0160_QE2_HILIC_443,SA0160,BRYU005_SA0160,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 16 SAAC2-wSugarMix-onlyAAA passage 4 replicate 1 in Anaerobic condition at 37C for 60 hrs,SAAC2-wSugarMix-onlyAAA,BRYU005
BRYU005_Pos_SA0198_QE2_HILIC_444,SA0198,BRYU005_SA0198,Community2-without-Clostridium-sporogenes,Bacterial-Supernatant,Supernatant of full synthetic community without Clostridium sporogenes grown in Media 6 SAAC2-wVitaminMix-wVk-noGlucose passage 4 replicate 3 in Anaerobic condition at 37C for 60 hrs,SAAC2-wVitaminMix-wVk-noGlucose,BRYU005
